Issue ID,Judul
56,Penentuan Kualitas Biji Kopi Menggunakan Local Ternary Patterns Dan RGB-HSV Color Moment Dengan Learning Vector Quantization
56,Evaluasi Kepuasan Pengguna Pada Website Beasiswa Universitas Brawijaya Menggunakan Metode End-User Computing Satisfaction (EUCS)
56,Pengembangan Sistem Informasi Pengawasan Operasional Dan Teknis Penambangan (Studi Kasus: PT. United Tractors Site Tanjung)
56,"Sistem Pendeteksi Atrial Fibrilasi Berdasarkan Fitur Mean, Median, Standar Deviasi, Min, dan Maks Interval RR menggunakan Metode K-NN"
56,Perancangan Desain Interaksi Modul Informasi Objek Kesehatan Pada Aplikasi Malang Sehat Dengan Menggunakan Metode Human-Centered Design (HCD)
56,Evaluasi Dan Perbaikan Aplikasi ONLINE RSAM Dengan Menggunakan Metode Usability Testing Dan System Usability Scale (SUS) Pada Rumah Sakit Anwar Medika Sidoarjo
56,"Pengembangan Gim Point And Click Menggunakan Design, Play, Experience (DPE) Framework"
56,Implementasi Algoritma Fuzzy K-Nearest Neighbor (FK-NN) Untuk Penentuan Kualitas Mutu AirImplementation Of The Fuzzy K-Nearest Neighbor (FKN-NN) Algorithm For Determining Water Quality
56,Evaluasi Usability dan Perbaikan Antarmuka Pengguna Aplikasi Bima Plus Menggunakan Metode Usability Testing dan User-Centered Design (UCD)
56,Pengembangan Sistem Manajemen Logistik dan Order di UBCOFFEE
56,Analisis dan Perancangan Desain Sistem Informasi Manajemen Proyek (Studi Kasus: Dinas Perumahan Kota Pasuruan)
56,Rancang Bangun Sistem Informasi Manajemen Event Berbasis Mobile
56,Pembuatan Objek 3D Candi Badut Menggunakan Metode Photogrammetry
56,Sistem Pendeteksi Premature Ventricular Contraction Berdasarkan Fitur Geometri Segitiga Dan Amplitudo R Menggunakan Metode Jaringan Syaraf Tiruan
56,Optimasi Rute Distribusi Produk PT Indomarco Adi Prima (Stock Point Nganjuk) Dengan Algoritma K-Means Dan Ant Colony Optimization (K-ACO)
56,Konsumsi Energi Menggunakan Protokol Routing Temporally Ordered Routing Algorithm (TORA) Pada Jaringan Mobile Ad-Hoc Network (MANET)
56,Wireless Sensor Network Sebagai Perangkat Akuisisi Data Suhu & Kelembapan Tanah Pada Tanaman Buah Naga
56,Implementasi Algoritme Light Encryption Device (LED) pada Wireless Sensor Network dengan Media Pengiriman Data nRF24L01
56,Implementasi Sistem Pendeteksi Sleep Apnea Berdasarkan Interval QRS Dan Durasi Gelombang P Menggunakan Metode Support Vector Machine
56,Analisis Struktur dan Pola Berjalan Robot Humanoid Menggunakan Metode Inverse Kinematic pada MATLAB
56,Rancang Bangun Sistem Deteksi Kemanisan Buah Melon dengan Metode Gray Level Co-occurrence Matrix (GLCM) dan Support Vector Machine (SVM)
56,Pengembangan Sistem Informasi Manajemen Proyek Properti Berbasis Website (Studi Kasus: PT. Sona Citra Mandiri)
56,Pengembangan Sistem Pergudangan Produk Teknik Berbasis Web Menggunakan Metode Waterfall (Studi Kasus PT. Fajria Fajar Asia)
56,Pengembangan Sistem Informasi Manajemen Klinik Kecantikan Dan Umum Berbasis Web (Studi Kasus: Praktik Mandiri Dokter Lina Malang)
56,Pengembangan Sistem Manajemen Tengkulak Kopi Given Berbasis Web
56,Pengembangan Aplikasi Gim Untuk Pengenalan Cagar Budaya Di Kota Malang Menggunakan MDA Framework
56,Perancangan Dan Rekomendasi Proses Bisnis Berbasis Teknologi Informasi Pada Pasar Tradisional Menggunakan Business Process Improvement (BPI) (Studi Kasus: Pasar Oro-Oro Dowo Malang)
56,Perancangan User Experience Aplikasi Web Self Service Kedai Om Kopi Menggunakan Pendekatan Human-Centered Design (HCD)
56,Evaluasi Usability pada E-Learning Menggunakan Metode Human Centered Design dan Usability Testing One Click Service SMK PGRI 3 Malang
56,Pengembangan Aplikasi Manajemen E-Koi Berbasis Web
56,Evaluasi Dan Rekomendasi Perbaikan Website PT. Fokus Solusi Utama Dengan Menggunakan Metode Usability Testing Dan Heuristic Evaluation
56,Perancangan Prototype Antarmuka Sistem Informasi Simpan Pinjam Pada Koperasi Wanita Tutur Mandiri Desa Sooko Menggunakan Metode Human Centered Design (HCD)
56,Evaluasi User Experience Pada Gim Clash of Clans Menggunakan Metode UX Curve
56,"Sistem Pakar Diagnosis Penyakit Gagal Jantung Kongestif, Penyakit Paru Obstruktif Kronik, Dan Asma Berdasarkan Gejala Utama Sesak Kronik Menggunakan Kombinasi Metode K-Nearest Neighbor Dan Certainty Factor"
56,Deteksi Orang Bermasker Medis Menggunakan Metode Convolutional Neural Network Berbasis  Raspberry Pi
56,Evaluasi dan Perbaikan Desain Antarmuka Pengguna  Situs Web Persela Store dengan Menggunakan Metode Human Centered Design (HCD)
56,"Sistem Klasifikasi Diabetes Melitus Berdasarkan Kondisi Urin, Gas Buang Pernapasan, Dan Tekanan Darah Menggunakan Metode Naive Bayes Berbasis Arduino"
56,Perancangan Antarmuka Sistem Informasi Simpan Pinjam Pada BUMDES Karangtengah Gemilang Dengan Menggunakan Metode Human Centered Design (HCD)
56,Evaluasi User Experience Menggunakan Metode Usability Testing dan User Experience Questionnaire (UEQ) (Studi Kasus: Website Superprof.co.id dan Zonaprivat.com)
56,Analisis Sentimen pada Ulasan Aplikasi Mobile JKN Menggunakan Metode Maximum Entropy dan Seleksi Fitur Gini Index Text
56,Pengembangan Sistem Manajemen Bimbingan Skripsi Mahasiswa Berbasis Web (Studi Kasus : Fakultas Ilmu Komputer Universitas Brawijaya)
56,Pengembangan Aplikasi Pengolahan Pertanian Hortikultura Berbasis Web (Studi Kasus: Desa Wonosari Kecamatan Tutur)
56,Evaluasi Usability Pada Aplikasi Learn C++ Menggunakan Metode Usabilty Testing Studi Kasus SMKN 3 Malang
56,Pembangunan Sistem Manajemen Logistic Dan Purchasing Pada  Perusahaan Jasa Konstruksi (Studi Kasus: AMF-Haq Engineering and Consultant)
56,Pengembangan Sistem Informasi Pengelolaan Keuangan Yayasan Berbasis Website (Studi Kasus: Yayasan Pendidikan Islam Bhakti Pertiwi Kulon Gresik)
56,Pengembangan Aplikasi Rental Mobil Di Kota Bangil
56,Evaluasi Usability Dan Perbaikan Antarmuka Pengguna Pada Aplikasi E-Suket Kota Kediri Menggunakan Metode Usability Testing
56,Evaluasi Dan Perbaikan Rancangan Antarmuka Pengguna Aplikasi MboisApp Menggunakan Metode Goal-Directed Design
56,Pengembangan Aplikasi Rekomendasi Makanan Bagi Pasien Hiperkolesterolemia Berbasis Web
56,"Rancang Bangun Sistem Pemantau Suhu dan Kelembaban Pada Gudang Penyimpanan PR. Alfi Putra Trenggalek dengan LoRa, Metode CSMA/CA, dan Aplikasi Telegram"
56,Implementasi Algoritme A* Pada Software Defined Network Untuk Mencari Jalur Terpendek
56,Analisis Sentimen Masyarakat Terhadap Mass Rapid Transit Jakarta Menggunakan Metode Naive Bayes Dengan Normalisasi Kata
56,Rekomendasi Resep Masakan Sehat Berbasis Mobile Untuk  Meningkatkan Imunitas Tubuh Selama Pandemi
56,Optimasi Penjadwalan Kegiatan Belajar Mengajar Pada Pondok Pesantren Menggunakan Algoritme Genetika  (Studi Kasus : Pondok Pesantren Yayasan Bani Syihab Nasrulloh)
56,Pengembangan Purwarupa Colearn Untuk Pembelajaran Multimedia Siswa SMK Menggunakan Model User Centered Design
56,Rancang Bangun Simulasi Robot Beroda Untuk Pengiriman Barang Di Dalam Gedung Berbasis Metode Particle Filter
56,Prediksi Nilai Ekspor Impor Migas Dan Non-Migas Indonesia Menggunakan Extreme Learning Machine (ELM)
57,Prediksi Harga Saham Menggunakan Metode Extreme Learning Machine (ELM) (Studi Kasus: Saham PT Bank Rakyat Indonesia)
57,Evaluasi Usability Pada Website Sekolahkoding.com Dengan Menggunakan Metode Usability Testing dan Human Centered Design
57,Penerapan Ruang Warna HSV dan Ekstraksi Fitur Tekstur Local Binary Pattern untuk Tingkat Kematangan Sangrai Biji Kopi
57,Pengembangan Sistem Informasi Inventori Barang (Studi Kasus PT Satnetcom Kota Balikpapan)
57,Analisis Perbandingan Model Problem Based Learning (PBL) berbasis Edmodo dan Google Classroom untuk Meningkatkan Hasil Belajar dan Interaksi Guru dan Siswa pada Pembelajaran Komputer dan Jaringan Dasar Kelas X pada Jurusan Teknik Komputer dan Informasi (S(Studi Kasus: SMKN 5 Malang)
57,Evaluasi dan Perbaikan Desain Antarmuka Pengguna Situs Web Pattent Goods dengan Menggunakan Metode Goal-Directed Design (GDD)
57,Evaluasi dan Perancangan Ulang Antarmuka e-Learning SMK Negeri 1 Cerme menggunakan Metode Goal Directed Design (GDD)
57,Rekomendasi Pengambilan Judul Skripsi Menggunakan PSO-Neighbor Weighted K-Nearest Neighbor (NWKNN) (Studi Kasus: Jurusan Ilmu Keolahragaan Fakultas Ilmu Keolahragaan Universitas Negeri Medan)
57,Implementasi Algoritme Enkripsi Grain-Cipher di ESP32 untuk Pengiriman Data lewat Modul Bluetooth Low Energy(BLE)
57,Analisis Faktor-Faktor yang Memengaruhi Penerimaan Teknologi Menggunakan Kuesioner Technology Acceptance Model (TAM) pada E-Learning Google Classroom di SMK Negeri 2 Kupang
57,Perancangan User Experience Learning Management System (LMS) Menggunakan Metode Goal-Directed Design (Studi Kasus: Rakryan Digital Academy)
57,Analisis Sentimen Tanggapan Masyarakat Aplikasi Tiktok Menggunakan Metode Naive Bayes dan Categorial Propotional Difference (CPD)
57,Pengembangan Sistem Pemetaan Sebaran UMKM Menggunakan WEBGIS (Studi Kasus: Dinas Koperasi dan Usaha Mikro Kabupaten Sidoarjo)
57,Pembangunan Sistem Pemesanan Lapangan Futsal berbasis Web (Studi Kasus: Zona SM Futsal Malang)
57,Implementasi Sistem Pendeteksi Fibrilasi Atrium berdasarkan Interval dan Gradien QRS menggunakan Metode Jaringan Saraf Tiruan
57,Optimasi Rute Distribusi Produk Minuman dan Makanan pada Distributor Nestle (CV Forward Kediri) dengan Algoritma Ant Colony Optimization
57,Perancangan User Experience e-Learning pada Website SMAN 13 Surabaya menggunakan Pendekatan Human Centered Design (HCD)
57,"Evaluasi dan Perbaikan Pengalaman Pengguna Aplikasi ""cQuran"" Menggunakan Metode Usability Testing dan Design Thinking"
57,Evaluasi dan Perbaikan User Experience Website E-Learning SMK Negeri 2 Malang menggunakan Teknik TUXEL 2.0 dan Pendekatan Human-Centered Design
57,Pengembangan Aplikasi Pencarian Riwayat Percakapan Costumer Care (Studi Kasus: PT Beon Intermedia)
57,Implementasi Feige-Fiat-Shamir Identification Scheme untuk Autentikasi antara Node dan Gateway pada Module Lora
57,Pengembangan Aplikasi Perangkat Bergerak Pendampingan Difabel Berbasis Lokasi (Studi Kasus: Pusat Studi Dan Layanan Disabilitas Universitas Brawijaya)
57,Pengembangan Aplikasi Berbasis Android Untuk Meningkatkan Kepatuhan Pasien Gagal Jantung Dalam Merawat Diri Di Rumah
57,Implementasi IoT Data Storage dengan Menggunakan Sistem Basis Data Terdistribusi Berbasis MySQL Cluster
57,Evaluasi User Experience Pada Website Progate.Com Menggunakan Indikator UX Honeycomb
57,Pengembangan Sistem Informasi Aset Fisik Masjid (Studi Kasus: Masjid Ibnu Sina Jl. Veteran Malang)
57,Analisis Emosional Pelajar terhadap Pembelajaran Daring Dengan Menggunakan Latent Semantic Indexing (LSI) dan N-Gram
57,Klasifikasi Tweets Masyarakat yang Membicarakan Layanan GoFood dan GoRide pada GoJek Dimedia Sosial Twitter Selama Masa Kenormalan Baru (New Normal) dengan Metode Naive Bayes
57,Evaluasi Dan Rekomendasi Perbaikan Desain Antarmuka Pengguna Menggunakan Metode Think Aloud Dan Pendekatan Human Centered Design (HCD) (Studi Kasus: Aplikasi iPusnas)
57,Analisis Kualitas Website Portal Berita Dan Opini Mojok.Co Menggunakan Webqual 4.0 Dan Importance-Performance Analysis
57,Pengukuran Kualitas Layanan Website SMA Negeri 15 Surabaya Menggunakan Metode Webqual 4.0 Dan Importance Performance Analysis (IPA)
57,Analisis Penerapan Gamifikasi Pada Model Blended Learning Terhadap Hasil Pembelajaran Desain Grafis Studi Kasus : SMK  Negeri 10 Malang
57,"Pengaruh Media Pembelajaran Interaktif Mentimeter Terhadap Keaktifan, Motivasi, dan Hasil Belajar Siswa Dalam Pembelajaran Daring Di Kelas X Program Keahlian Multimedia Mata Pelajaran Teknik Pengolahan Audio Dan Video SMK Negeri 7 Malang"
57,Pengembangan Aplikasi Android Rekomendasi Lapangan Tenis Di Malang Raya Dengan Group Decision Support System Dan Location Based Service
57,Prediksi Volume Penggunaan Air Bulanan Kota Batu Menggunakan Metode Extreme Learning Machine (ELM)
57,Analisis dan Perancangan Sistem Antrian Pembayaran Pajak Daerah Kabupaten Jayapura
57,Implementasi Integrasi K-Means dan Naive Bayes dalam Identifikasi Tingkat Risiko Reksa Dana
57,Implementasi Algoritme Speck Untuk Enkripsi One-Time Password Pada Two-Factor Authentication
57,Penerapan Metode Resitasi Pembelajaran Daring Terhadap Motivasi dan Hasil Belajar Siswa Secara Mandiri Pada Mata Pelajaran Simulasi Dan Komunikasi Digital Kelas X Teknik Komputer dan Jaringan SMKN 12 Kota Malang
57,Analisis Faktor Hambatan Peserta Didik Terhadap Pelaksanaan Pembelajaran Daring (Studi Kasus: Kelas X Multimedia SMK National Media Center Malang)
57,Analisis Sentimen Opini Publik pada Twitter terhadap Efek Pembelajaran Daring di Universitas Brawijaya menggunakan Metode K-Nearest Neighbor
57,Pengembangan Aplikasi Perangkat Bergerak Deteksi Kantuk Bebas Pengalihan Berkendara dengan Konsep Sadar Konteks menggunakan Google Mobile Vision dan Activity Recognition pada Android
57,Sistem Pendukung Keputusan Diagnosis Penyakit Stroke menggunakan Metode Fuzzy K-Nearest Neighbor (FK-NN) (Studi Kasus Puskesmas Kendal Kerep Kota Malang)
57,Evaluasi User Experience Gim Mobile Legends: Bang Bang menggunakan Design Thinking
57,Analisis Sentimen Ulasan Pengunjung Simpang Lima Gumul Kediri menggunakan Metode BM25 dan Neighbor-Weighted K-Nearest Neighbor
57,Pengembangan Sistem Manajemen Permintaan Pelayanan dan Aduan Karyawan (Studi Kasus: Fakultas Ekonomi dan Bisnis Universitas Brawijaya)
57,Studi Pengaruh Traffic Light terhadap Kinerja Protokol Routing GPSR pada Vanet
57,Implementasi Algoritme Ant Colony Optimization untuk Optimasi Rute Distribusi Produk Kebutuhan Pokok dari Toko Sasana Bonafide Mojoroto
57,K-Nearest Neighbor untuk Memprediksi Pergantian Komputer di Bank X
57,Optimasi Penjadwalan Pekerja Shift di Rumah Makan Cepat Saji (Fast Food Restaurant) menggunakan Algoritma Genetika (Studi Kasus: Warung Gunung di Kediri)
58,Implementasi Metode Modified K-Nearest Neighbor (MK-NN) untuk Diagnosis Penyakit Tanaman Kentang
58,Pengembangan Aplikasi Pembelajaran Sistem Informasi Sekolah berbasis Web menggunakan Metode Extreme Programming (Studi Kasus: Al-Izzah International Islamic Boarding School Kota Batu)
58,Rancang Bangun Simulasi Robot Beroda untuk Pengiriman Barang di dalam Gedung berbasis Metode Particle Filter
58,Peramalan Debit Inflow Waduk Gajah Mungkur menggunakan Metode Extreme Learning Machine
58,Perancangan User Experience Mobile Learning menggunakan Metode Design Thinking (Studi Kasus : SD Negeri Wates Kabupaten Kediri)
58,Rancang Bangun Sistem Pendeteksi Ventricular Takikardia (VT) Aritmia menggunakan Metode K-NN dengan Fitur Area Under QRS dan Interval RR
58,Implementasi Triple Modular Redundancy dengan Triplicated Voting pada Alat Pendeteksi Hujan
58,Perancangan Gim Simulasi Perakitan Komputer menggunakan Metode 7 Steps For Designing Serious Games
58,Analisis dan Perancangan Aplikasi Manajemen Organisasi Karang Taruna dalam Membantu Mengelola Sumber Daya Karang Taruna
58,Pengembangan Aplikasi Belajar Islam dengan Metode Kuis berbasis Android
58,Pengembangan Serious Game Menggunakan DPE Framework untuk Mengasah Kemampuan Berhitung dengan Gestur Tangan
58,Pengembangan E-Learning dengan Modul Pendeteksi Potensi Kecurangan pada Ujian Daring (Studi pada SMPN 3 Situbondo)
58,"Analisis Kualitatif Penggunaan Media Sosial Terhadap Bisnis Usaha Mikro, Kecil, dan Menengah (UMKM)"
58,Pengembangan Sistem Informasi Penerimaan Peserta Didik Baru (PPDB) berbasis Web di Madrasah Aliyah Negeri2 Malang
58,Pengembangan Aplikasi Rekomendasi Kolam Renang menggunakan Metode Topsis Borda
58,Pengembangan Sistem Konsultasi Gizi dan Konsumsi Harian berbasis Web
58,Rancang Bangun Sistem Tingkat Kemanisan Buah Sky Rocket Melon menggunakan Metode Gray Level Co-Occurrence Matrix dan Backpropagation Neural Network
58,Perancangan Pengalaman Pengguna Aplikasi Survei Online Berbayar Antar Mahasiswa berbasis Mobile menggunakan Metode Design Thinking
58,Perancangan Interaksi dan Antarmuka Pengguna Sistem Informasi Penjualan Nubek Coffee menggunakan Pendekatan Human Centered Design
58,Implementasi Algoritme Faster R-CNN untuk Sistem Pendeteksi Halangan di Luar Ruangan bagi Tunanetra
58,Pengembangan Data Warehouse menggunakan Metode Kimball (Studi Kasus: Ekspor & Impor Fauna dan Flora Hias Air Laut)
58,Rancang Bangun Sistem Deteksi Gestur Tangan untuk Pengendalian Slide Presentasi menggunakan Algoritme You Only Look Once Versi 3
58,Perancangan User Experience Aplikasi Mobile Informasi Pajak dan Pembayaran Terpadu Kota Malang dengan Metode Human Centered Design
58,Pengembangan Aplikasi Marketplace Komunitas Sepeda berbasis Web
58,Evaluasi dan Perbaikan Tampilan Website Masterprima menggunakan Pendekatan Human-Centered Design (HCD)
58,Pembangunan Aplikasi Perangkat Bergerak menggunakan Autonomous Sensory Meridian Response (ASMR) untuk Terapi Penderita Insomnia (Susah Tidur)
58,Seleksi Fitur Alternative Accuracy2 pada Analisis Sentimen Mengenai Kebijakan Pembatasan Sosial Berskala Besar dengan K-Nearest Neighbor
58,Perancangan User Experience Website Yayasan Ihyaul Quran Indonesia menggunakan Metode Human Centered Design
58,Pengembangan Mobile Learning berbasis Android menggunakan Metode Mobile-D (Studi Kasus: SD Negeri Wates Kabupaten Kediri)
58,Klasifikasi Sumber Nektar Madu berdasarkan Kecerahan dan Warna dengan Metode Naive Bayes berbasis Embedded System
58,Evaluasi Pengalaman Pengguna dan Perbaikan Rancangan Antarmuka Pengguna Sistem Informasi Akademik Mahasiswa Universitas Brawijaya
58,Deteksi Masker dan Suhu Tubuh untuk Kendali Portal Otomatis Menggunakan CNN sebagai Pencegahan Penularan SARS-CoV-2
58,Pengembangan Sistem Manajemen Akuntansi Keuangan Perusahaan untuk Toko Roti Amaya berbasis Website Menggunakan React JS
58,Pengembangan Aplikasi Pendeteksi Kesalahan Dalam Membaca Al-Qur'an Berbasis Android Menggunakan Speech Recognition Dengan Menerapkan Metode Jaro Winkler Distance
58,"Pengembangan Rancangan Aplikasi Mobile Bisnis Crowdsourcing (Studi Kasus : ""PT. Sinergi Ketahanan Pangan"")"
58,Seleksi Fitur Gain Ratio pada Analisis Sentimen Kebijakan Pemerintah Mengenai Pembelajaran Jarak Jauh dengan K-Nearest Neighbor
58,Pengembangan Website Sekolah Sebagai Media Penyampaian Nilai Rapor Siswa (Studi Kasus : SD Negeri 1 Gunung Madu)
58,Maximum Power Point Tracking (MPPT) pada Panel Surya dalam Kondisi Berbayang Sebagian dengan Particle Swarm Optimization (PSO)
58,Pengembangan Sistem e-Ticketing pada Dander Water Park menggunakan Digital Payment
58,Studi Penggalian Pengalaman Guru di SMA Negeri 4 Madiun dalam Pembelajaran Daring di Masa Covid-19
